"name";"table_name";"049_helptext__de_new";"049_helptext__en_new"
"records_per_page";"module_customlist_config";"Legt fest, wie viele Einträge auf einer Seite angezeigt werden.

Wird der Wert auf 0 gesetzt, werden alle Einträge auf einer Seite dargestellt.";"Specifies how many entries are displayed on a page.

If the value is set to 0, all entries are displayed on one page."
"password_change_key_time_validity";"data_extranet";"Legt fest, wie viele Stunden ein Passwortänderungsschlüssel nach seiner Erstellung gültig bleibt. Die Werte 0 oder -1 bedeuten, dass der Schlüssel unbegrenzt gültig ist.

**Beispiele:**

- Wert 8: Der Schlüssel ist 8 Stunden lang gültig.
- Wert 0 oder -1: Der Schlüssel verliert seine Gültigkeit nie und bleibt unbegrenzt nutzbar.

**Hinweis:**  
Eine zeitlich unbegrenzte Gültigkeit kann ein Sicherheitsrisiko darstellen, daher sollte im Regelfall eine angemessene Stundenzahl gewählt werden.";"Specifies how many hours a password change key remains valid after its creation. Values of 0 or -1 mean that the key is valid indefinitely.

**Examples:**

- Value 8: The key is valid for 8 hours.
- Value 0 or -1: The key never expires and remains usable indefinitely.

**Note:**  
Unlimited validity can pose a security risk, so an appropriate number of hours should generally be selected."
"type";"cms_config_cmsmodule_extensions";"Legt fest, wo das jeweilige Modul gespeichert ist:

- Core: Standardmodule im Verzeichnis PATH_MODULES
- Custom-Core: Benutzerdefinierte Core-Module im Verzeichnis PATH_MODULES_CUSTOM
- Customer: Kundenspezifische Module im Verzeichnis PATH_MODULES_CUSTOMER";"Defines where the respective module is stored:

- Core: Standard modules in the PATH_MODULES directory
- Custom-Core: Custom core modules in the PATH_MODULES_CUSTOM directory
- Customer: Customer-specific modules in the PATH_MODULES_CUSTOMER directory"
"shop_category_id";"shop";"Markiert die wichtigste Kategorie, von der alle weiteren Produktkategorien abgeleitet werden. Sie stellt die oberste Ebene im Kategoriebaum dar.";"Marks the main category from which all other product categories are derived. It represents the top level in the category tree."
"utm_source";"pkg_newsletter_campaign";"Mit **utm_source** geben Sie beispielsweise den Namen des Newsletters oder eine andere eindeutige Quelle an, über die der Versand erfolgt. So kann die Herkunft des Traffics in Analyse-Tools präzise zugeordnet werden.

**Beispiel:**
```url
https://www.beispielseite.de/?utm_source=mein_newsletter
```

**Hinweis:**  
Verwenden Sie eindeutige und aussagekräftige Bezeichnungen, um später eine klare Auswertung zu ermöglichen.";"With **utm_source**, for example, you specify the name of the newsletter or another unique source through which the distribution takes place. This allows the origin of the traffic to be precisely identified in analytics tools.

**Example:**
```url
https://www.examplepage.com/?utm_source=my_newsletter
```

**Note:**  
Use unique and meaningful labels to enable clear analysis later on."
"active";"shop_article";"Mit dem Aktivschalter kann der Artikel vorübergehend aus dem Shop entfernt werden.";"The active switch allows the item to be temporarily removed from the shop."
"systemname";"shop_order_step";"Mit dem internen Namen wird der jeweilige Schritt im Warenkorb eindeutig vom System erkannt. Wenn dieser Name geändert wird, muss sichergestellt werden, dass auch der entsprechende Code angepasst wird, damit die Abläufe weiterhin korrekt funktionieren.";"The internal name allows the system to clearly identify each step in the shopping cart. If this name is changed, it must be ensured that the corresponding code is also adjusted so that processes continue to function correctly."
"date_format_calendar";"cms_locals";"Mit den ersten drei Buchstaben (Y, M, D) legst du die Reihenfolge von Jahr, Monat und Tag fest. Danach wählst du das gewünschte Trennzeichen für diese Angaben.";"With the first three letters (Y, M, D) you determine the order of year, month, and day. After that, you choose the desired separator for this information."
"private";"cms_document";"Mit der Einstellung geschützt werden Dateien nicht direkt zum Download angeboten, sondern über einen speziellen Download-Manager bereitgestellt. Die Auslieferung erfolgt über eine individuell konfigurierbare URL.

Es besteht die Möglichkeit, den Zugriff auf diese Dateien ausschließlich für angemeldete Benutzer zu erlauben.

Alternativ kann der Zugang  zum Beispiel bei kostenpflichtigen Downloads  über temporäre, zeitlich begrenzte Zugriffsschlüssel (Tokens) gesteuert werden. Die Lebensdauer dieser Tokens ist flexibel einstellbar.";"With the protected setting, files are not offered for direct download but are provided through a special download manager. The delivery takes place via an individually configurable URL.

It is possible to allow access to these files exclusively for registered users.

Alternatively, accesssuch as for paid downloadscan be controlled via temporary, time-limited access keys (tokens). The lifespan of these tokens can be flexibly adjusted."
"html_template";"cms_export_profiles_fields";"Mit diesem Beispiel lässt sich die Textausgabe individuell gestalten. Verwenden Sie Platzhalter wie @text@, um exportierte Inhalte einzufügen. HTML-Attribute wie <b> sorgen für Fettdruck, während Schriftart, -größe und Farbe über font-Angaben definiert werden können (Farbe im Hexadezimalformat, z. B. #000000 für Schwarz).

Beispiel:
```html
<b><font size=""14"" face=""Arial"" color=""#000000"">@text@</font></b>
```

Der Platzhalter @text@ wird beim Export durch den gewünschten Text ersetzt.";"This example allows you to customize the text output individually. Use placeholders like @text@ to insert exported content. HTML attributes such as <b> provide bold formatting, while font, size, and color can be defined using font specifications (color in hexadecimal format, e.g., #000000 for black).

Example:
```html
<b><font size=""14"" face=""Arial"" color=""#000000"">@text@</font></b>
```

The placeholder @text@ will be replaced by the desired text during export."
"allow_multi_selection";"pkg_shop_listfilter_item";"Mit diesem Feld kann festgelegt werden, ob bei nicht-numerischen Einträgen mehrere Werte gleichzeitig ausgewählt werden können.

- Ist die Option aktiviert, können Nutzer:innen mehr als einen Wert auswählen.
- Bei deaktivierter Option ist jeweils nur eine Auswahl möglich.";"This field allows you to specify whether multiple values can be selected simultaneously for non-numeric entries.

- If the option is enabled, users can select more than one value.
- If the option is disabled, only one selection is possible at a time."
"utm_content";"pkg_newsletter_campaign";"Mit diesem Feld können Sie verschiedene Anzeigen oder Links voneinander unterscheiden, die auf die gleiche Ziel-URL führen.

Besonders nützlich ist es für A/B-Tests sowie zur Analyse spezifischer Inhalte innerhalb einer Kampagne.";"This field allows you to distinguish between different ads or links that lead to the same target URL.

It is especially useful for A/B tests as well as for analyzing specific content within a campaign."
"export_key";"shop";"Mit diesem Feld lässt sich der Zugriff auf Exportdateien, beispielsweise für Dienste wie Froogle, absichern. Der hier festgelegte Schlüssel muss in der Feed-URL stehen, damit der Zugriff funktioniert.

Beispiel einer Feed-URL:

```text
http://www.meine-domain.de/Pfad/Zur/Export/Seite/sModuleSpotName/spota/view/csv/key/KEYVALUE.txt
```

- Der Wert für den Schlüssel sollte individuell gewählt werden, um unberechtigte Zugriffe zu vermeiden.
- Der korrekte Pfad zur Exportseite kann auf der Shopsystemseite productexport eingesehen werden.";"This field can be used to secure access to export files, for example for services like Froogle. The key specified here must be included in the feed URL for access to work.

Example of a feed URL:

```text
http://www.my-domain.com/Path/To/Export/Page/sModuleSpotName/spota/view/csv/key/KEYVALUE.txt
```

- The value for the key should be chosen individually to prevent unauthorized access.
- The correct path to the export page can be viewed on the shop systems productexport page."
"number_of_articles";"shop_module_article_list";"Mit diesem Feld legen Sie fest, wie viele Artikel insgesamt angezeigt werden sollen. Möchten Sie alle Artikel anzeigen, geben Sie -1 ein.";"Use this field to specify the total number of items to be displayed. If you want to display all items, enter -1."
"number_of_articles_per_page";"shop_module_article_list";"Mit diesem Feld legst du fest, wie viele Artikel pro Seite angezeigt werden. Möchtest du alle Artikel auf einer Seite darstellen, gib den Wert -1 ein.";"Use this field to specify how many items are displayed per page. If you want to display all items on a single page, enter the value -1."
"pkg_dhl_packstation_allow_for_packstation";"shop_payment_method";"Mit diesem Feld wird festgelegt, ob die ausgewählte Zahlungsmethode auch für Kunden verfügbar ist, die eine Packstation als Lieferadresse angegeben haben.

Dies ist zum Beispiel bei der Zahlungsmethode Nachnahme relevant, da nicht alle Zahlungsarten mit Packstationen kombiniert werden können.";"This field determines whether the selected payment method is also available to customers who have specified a parcel locker as their delivery address.

This is relevant, for example, for the payment method cash on delivery, as not all payment methods can be combined with parcel lockers."
"restrict_to_portals";"cms_master_pagedef";"Mit diesem Feld wird festgelegt, ob die Vorlage auf allen Portalen sichtbar ist oder ausschließlich auf den Portalen, die in der freigegebenen Portalliste aufgeführt werden.";"This field determines whether the template is visible on all portals or only on the portals listed in the approved portal list."
"system_name";"pkg_cms_theme_block";"Mit diesem Namen lässt sich der Block in der Layout-Datei referenzieren.";"This name can be used to reference the block in the layout file."
"shutdown_websites";"cms_config";"Mit dieser Funktion können alle durch das CMS verwalteten Websites unmittelbar deaktiviert werden. Jeder Zugriff auf eine der Seiten wird automatisch auf die Datei maintenance.php im Webroot umgeleitet.

Sie haben die Möglichkeit, das Design dieser Wartungsseite individuell anzupassen.";"This feature allows all websites managed by the CMS to be immediately deactivated. Any access to one of the sites is automatically redirected to the maintenance.php file in the webroot.

You have the option to customize the design of this maintenance page."
"google_analytic_number";"cms_portal";"Mit Google Analytics erhalten Sie detaillierte Informationen über die Besucher Ihrer Website.

Weitere Informationen finden Sie unter [http://www.google.com/analytics/de-DE/](http://www.google.com/analytics/de-DE/).";"With Google Analytics, you get detailed information about the visitors to your website.

For more information, visit [http://www.google.com/analytics/de-DE/](http://www.google.com/analytics/de-DE/)."
"utm_medium";"pkg_newsletter_campaign";"Mit utm_medium kennzeichnen Sie das Medium, über das die Kampagne verbreitet wird.

Beispiele hierfür sind:

- E-Mail
- Cost-per-Click (CPC)
- Social Media
- Weitere Kanäle

So behalten Sie den Überblick darüber, über welche Kanäle Nutzer auf Ihre Inhalte aufmerksam werden.";"With utm_medium, you identify the medium through which the campaign is distributed.

Examples include:

- Email
- Cost-per-Click (CPC)
- Social media
- Other channels

This allows you to keep track of which channels users use to discover your content."
"logout_success_node_id";"data_extranet";"Nach dem Abmelden wird der Benutzer automatisch auf die angegebene Seite weitergeleitet, zum Beispiel auf die Startseite.

**Hinweis:** Sie können hier die gewünschte Zielseite als Weiterleitungsziel nach dem Logout festlegen.";"After logging out, the user will automatically be redirected to the specified page, for example to the homepage.

**Note:** You can specify the desired target page here as the redirect destination after logout."
"node_registration_success_id";"data_extranet";"Nach erfolgreichem Abschluss der Registrierung wird die Nutzerin oder der Nutzer automatisch auf diese Seite weitergeleitet.";"After successful completion of the registration, the user will be automatically redirected to this page."
"confirm_title";"pkg_newsletter_module_signup_config";"Nach erfolgreicher Anmeldung wird dieser Text als Überschrift angezeigt.";"After successful login, this text will be displayed as a headline."
"confirm_text";"pkg_newsletter_module_signup_config";"Nach erfolgreicher Anmeldung wird dieser Text angezeigt.";"After successful login, this text will be displayed."
"author_name";"shop_article_review";"Name oder Alias der Person, die die Rezension verfasst hat.";"Name or alias of the person who wrote the review."
"force_size";"shop_article_image_size";"Normalerweise werden Bilder so skaliert, dass sowohl die Höhe als auch die Breite den Maximalwerten entsprechen, wobei die ursprünglichen Proportionen erhalten bleiben.

Mit dieser Einstellung kann das Bild jedoch gezwungen werden, exakt die vorgegebenen Maße für Breite und Höhe zu übernehmen. Dabei wird das Bild entweder in der Höhe oder in der Breite abgeschnitten, um eine Verzerrung zu vermeiden. Die Proportionen des Originals werden dabei zugunsten des gewünschten Ausschnitts angepasst.";"Normally, images are scaled so that both the height and width correspond to the maximum values, while maintaining the original proportions.

With this setting, however, the image can be forced to adopt the exact specified dimensions for width and height. In this process, either the height or the width of the image is cropped to avoid distortion. The proportions of the original are thus adjusted in favor of the desired section."
"optin";"pkg_newsletter_user";"Nur dann auf ""Ja"" gesetzt, wenn der Kunde die Anmeldung zum Newsletter bestätigt hat.";"Only set to ""Yes"" if the customer has confirmed the newsletter subscription."
"allow_sending_emails";"pkg_shop_rating_service";"Nur wenn diese Option aktiviert ist, werden E-Mails mit einer Aufforderung zur Bewertung versendet.

In einigen Systemen, wie beispielsweise eKomi, erfolgt der Versand automatisch. In solchen Fällen sollte die Option deaktiviert werden, um doppelte E-Mail-Benachrichtigungen zu vermeiden.";"Emails requesting a review will only be sent if this option is enabled.

In some systems, such as eKomi, emails are sent automatically. In such cases, the option should be disabled to avoid duplicate email notifications."
"class";"pkg_shop_affiliate";"Optional: Falls gewünscht, kann eine spezielle Klasse angegeben werden, mit der der Code für den Bestellerfolg generiert wird.";"Optional: If desired, a specific class can be specified with which the code for order success is generated."
"pkg_image_hotspot_item_marker";"pkg_image_hotspot_item";"Sie können zusätzliche Bilder, Icons oder Buttons hinzufügen. Diese Elemente werden über das Hintergrundbild gelegt und lassen sich mit individuellen Links verknüpfen.

Dadurch entstehen interaktive Bereiche (Hotspots) auf dem Bild, über die Sie zu weiterführenden Informationen oder bestimmten Aktionen leiten können.";"You can add additional images, icons, or buttons. These elements are placed on top of the background image and can be linked to individual URLs.

This creates interactive areas (hotspots) on the image, which you can use to guide users to further information or specific actions."
"data_extranet_user_id";"shop_article_review";"Sollte die Kundenrezension von einem registrierten Kunden verfasst worden sein, wird ein Verweis auf das entsprechende Kundenkonto hinterlegt. Handelt es sich um eine Bewertung eines nicht registrierten Kunden, bleibt dieses Feld leer.";"If the customer review was written by a registered customer, a reference to the corresponding customer account will be provided. If it is a review from a non-registered customer, this field will remain empty."
"add_value_for_each_article";"shop_shipping_type";"Standardmäßig werden die Versandkosten auf die gesamte Anzahl der betroffenen Artikel angewendet. Wenn diese Option aktiviert ist, werden die Versandkosten jedoch für jeden einzelnen Artikel separat berechnet.

Ein Beispiel:

- Sind von dieser Versandkostenart zwei Artikel betroffen und die Versandkosten betragen normalerweise insgesamt 4 , würden durch das Aktivieren dieser Option 8  berechnet (also 4  pro betroffenem Artikel).";"By default, the shipping costs are applied to the total number of affected items. However, if this option is enabled, the shipping costs will be calculated separately for each individual item.

An example:

- If two items are affected by this shipping method and the shipping costs are normally a total of 4, enabling this option would result in a charge of 8 (i.e., 4 per affected item)."
"template_node_cms_tree_id";"shop_order_step";"Standardmäßig wird für diesen Schritt im Warenkorb die Systemseite ""checkout"" verwendet. Wenn jedoch ein Baumknoten ausgewählt wird, dient die beim jeweiligen Schritt hinterlegte Seite als Vorlage.

**Hinweis:**  
Dadurch ist es möglich, individuelle Vorlagen für einzelne Schritte im Warenkorbprozess zu verwenden.";"By default, the system page ""checkout"" is used for this step in the shopping cart. However, if a tree node is selected, the page specified for the respective step serves as a template.

**Note:**  
This makes it possible to use individual templates for specific steps in the shopping cart process."
"shop_shipping_group_handler_id";"shop_shipping_group";"Über den Versandkostenhandler wird festgelegt, ob zusätzliche Informationen vom Kunden benötigt werden und welche konkreten Angaben abgefragt werden.

Beispiel für die Verwendung im Twig-Template:
```twig
{{ shippingGroup.handler.id }}
```

Typische zusätzliche Informationen können sein:

- Auswahl der Versandart (Standard, Express, etc.)
- Angabe eines Wunsch-Lieferdatums
- Auswahl besonderer Zustelloptionen";"The shipping cost handler determines whether additional information is required from the customer and specifies exactly which details are requested.

Example of use in the Twig template:
```twig

```

Typical additional information can include:

- Selection of the shipping method (standard, express, etc.)
- Indication of a preferred delivery date
- Selection of special delivery options"
"sort_order";"cms_portal";"Über die Sortierung kann festgelegt werden, welches Portal verwendet wird, wenn mehrere Portale derselben Domain zugeordnet sind und ein Aufruf ohne weitere Kennzeichnung (identifier) erfolgt. Ein niedrigerer Wert bedeutet dabei eine höhere Priorität.";"The sorting determines which portal is used when multiple portals are assigned to the same domain and a call is made without further identification (identifier). A lower value indicates a higher priority."
"cms_language_id";"cms_division";"Überschreibt die im Portal voreingestellte Sprache für diesen Bereich.

Dadurch können individuelle Spracheinstellungen festgelegt werden, die unabhängig von der Hauptsprache des Portals gelten.";"Overrides the language preset in the portal for this section.

This allows individual language settings to be defined, which apply independently of the portal's main language."
"page_size";"shop_article_catalog_conf";"Um alle Artikel auf einer Seite darzustellen, tragen Sie bitte -1 ein.";"To display all items on one page, please enter -1."
"body_text";"data_mail_profile";"Um alle verfügbaren Platzhalter einzusehen, kann sModuleSpotName verwendet werden.

Das Textfeld unterstützt die Template-Sprache Twig (weitere Informationen unter: http://twig.sensiolabs.org/).

Sie können im Text eigene Platzhalter einfügen und Logik mittels Twig einsetzen, um Inhalte dynamisch anzupassen.";"To view all available placeholders, you can use sModuleSpotName.

The text field supports the Twig template language (for more information, see: http://twig.sensiolabs.org/).

You can insert your own placeholders into the text and use logic via Twig to dynamically adjust content."
"groups";"pkg_shop_statistic_group";"Um Gruppen gemeinsam mit ihren Untergruppen anzuzeigen, müssen die entsprechenden Felder, die die Untergruppen bestimmen, durch Kommas getrennt eingetragen werden.

Beispiel:
```plaintext
gruppe1,untergruppe1,untergruppe2
```

Dadurch wird festgelegt, wie die Hierarchie der Gruppen und Untergruppen dargestellt wird.";"To display groups together with their subgroups, the corresponding fields that define the subgroups must be entered, separated by commas.

Example:
```plaintext
group1,subgroup1,subgroup2
```

This determines how the hierarchy of groups and subgroups is displayed."
"start_url";NULL;"URL der Seite, auf der mit dem Aufbau des Index begonnen werden soll.  
Dies ist normalerweise Ihre Hauptdomain, z. B.: www.test.de (http:// kann weggelassen werden).";"URL of the page where the indexing should begin.  
This is usually your main domain, e.g.: www.test.de (http:// can be omitted)."
"php_local_name";"cms_locals";"Verwenden Sie den für die jeweilige Sprache und das Gebietsschema gültigen Namen. Weitere Informationen finden Sie in der offiziellen PHP-Dokumentation zur Funktion setlocale:

[https://www.php.net/manual/en/function.setlocale.php](https://www.php.net/manual/en/function.setlocale.php)

Beachten Sie die länderspezifischen Schreibweisen, zum Beispiel ""de_DE"" für Deutsch (Deutschland) oder ""en_US"" für Englisch (USA).";"Use the name valid for the respective language and locale. For more information, refer to the official PHP documentation for the setlocale function:

[https://www.php.net/manual/en/function.setlocale.php](https://www.php.net/manual/en/function.setlocale.php)

Pay attention to country-specific spellings, for example ""de_DE"" for German (Germany) or ""en_US"" for English (USA)."
"virtual_article";"shop_article";"Virtuelle Artikel erscheinen weder in Suchergebnissen noch in Artikelübersichten. Sie werden beispielsweise verwendet, um Informationen zu Gutscheinen, Verpackungen, Grußkarten oder ähnlichen Produkten bereitzustellen.";"Virtual items do not appear in search results or product overviews. They are used, for example, to provide information about vouchers, packaging, greeting cards, or similar products."
"linkTarget";"cms_tree";"Wählen Sie **Ja**, wenn externe Links in einem neuen Fenster geöffnet werden sollen (`_blank`). Standardmäßig werden Links im gleichen Fenster geöffnet (`_self`).";"Select **Yes** if you want external links to open in a new window (`_blank`). By default, links are opened in the same window (`_self`)."
"shop_article_mlt";"shop_shipping_type";"Wenn an dieser Stelle Artikel ausgewählt werden, gilt die Versandkostenart ausschließlich für diese Artikel.";"If items are selected at this point, the shipping method applies exclusively to these items."
"data_extranet_group_mlt";"shop_shipping_type";"Wenn bestimmte Kundengruppen ausgewählt werden, steht diese Versandkostenart ausschließlich Kunden zur Verfügung, die mindestens einer dieser Gruppen zugeordnet sind.

Um die Benutzerfreundlichkeit zu erhöhen, kann die Auswahl dazu genutzt werden, Versandoptionen gezielt für unterschiedliche Kundensegmente anzubieten  beispielsweise für Geschäftskunden, Stammkunden oder spezielle Partnergruppen. Dadurch lässt sich die Versandgestaltung individuell an die Bedürfnisse Ihrer Kundschaft anpassen.";"If specific customer groups are selected, this shipping method will only be available to customers who belong to at least one of these groups.

To enhance user-friendliness, this selection can be used to offer shipping options tailored to different customer segmentsfor example, business clients, regular customers, or special partner groups. This allows you to individually adapt your shipping options to the needs of your customers."
"shop_article_mlt";"shop_discount";"Wenn der Rabatt auf bestimmte Produkte eingeschränkt wird und eines dieser Produkte später gelöscht wird (zum Beispiel durch einen Produktimport), wird dieses automatisch aus der Liste entfernt. Dadurch entfällt die Einschränkung und der Rabatt gilt für alle Produkte.

Falls dies nicht gewünscht ist, sollte die Option Bei leerer Liste Datensatz sperren aktiviert werden. So bleibt die Rabatteinschränkung auch dann bestehen, wenn das ausgewählte Produkt nicht mehr existiert  in diesem Fall gilt der Rabatt für kein Produkt.";"If the discount is restricted to certain products and one of these products is later deleted (for example, through a product import), it will automatically be removed from the list. As a result, the restriction no longer applies and the discount is valid for all products.

If this is not desired, the option Lock record when list is empty should be activated. This way, the discount restriction will remain in effect even if the selected product no longer existsin this case, the discount will not apply to any product."
"user_ip";"shop_article_review";"Wenn diese Einstellung aktiviert ist, werden die IP-Adressen nicht vollständig gespeichert, sondern in einer Form abgelegt, die keinen Rückschluss auf einzelne Personen zulässt. Dies dient dem Datenschutz und dem Schutz der Privatsphäre der Nutzer.";"If this setting is enabled, IP addresses are not stored in their entirety but are instead saved in a form that does not allow any conclusions to be drawn about individual persons. This serves data protection and the privacy of users."
"show_empty_categories";"shop";"Wenn diese Einstellung deaktiviert ist, werden Kategorien und ihre Unterkategorien ausgeblendet, sobald sie keine Artikel enthalten.";"If this setting is disabled, categories and their subcategories will be hidden as soon as they contain no articles."
"seo_nofollow";"cms_tree";"Wenn dieser Wert auf ""Ja"" gesetzt ist (Standard: ""Nein""), wird das NoFollow-Attribut für Links zu dieser Seite hinzugefügt. Suchmaschinen werden dadurch angewiesen, diesen Links nicht zu folgen und die Zielseiten nicht in den Index aufzunehmen.";"If this value is set to ""Yes"" (default: ""No""), the NoFollow attribute will be added to links to this page. This instructs search engines not to follow these links and not to include the target pages in their index."
"cms_tbl_extension";"cms_tbl_conf";"Wenn ein bestehendes Datenbankobjekt erweitert werden soll, werden die Erweiterungen in diesem Feld eingetragen.

In Fällen, in denen eine Klasse nicht direkt von TAdb erben soll, sondern dynamisch entweder von TAdb oder von einer der eingetragenen Erweiterungen, sollte sie stattdessen von einer automatisch generierten Klasse mit dem Namen MyClassNameAutoParent erben.

Was macht MyClassNameAutoParent?

Das System erzeugt diese Klasse automatisch. Dabei entscheidet es  je nach Reihenfolge der eingetragenen Erweiterungen , ob MyClassNameAutoParent von TAdb oder von einer anderen Erweiterungsklasse erbt.

So ist es möglich, mehrere unabhängige Erweiterungen für eine Klasse zu definieren und flexibel zu kombinieren.

Beispiel:

Angenommen, die Klasse TAdbTest soll durch zwei Erweiterungen, A und B, ergänzt werden:

- Beide Erweiterungen sollen unabhängig voneinander oder gemeinsam aktivierbar sein.
- Daher erben A und B nicht direkt von TAdbTest, sondern:
    - A erbt von AAutoParent
    - B erbt von BAutoParent

Fall 1: Wenn A zuerst eingetragen ist:  
A -> AAutoParent -> B -> BAutoParent -> TAdbTest

Fall 2: Wenn nur A eingetragen ist:  
A -> AAutoParent -> TAdbTest

Wichtig:

Wenn A selbst eine Erweiterung einer anderen Klasse, zum Beispiel C, ist, muss AAutoParent in diesem Feld eingetragen werden. Nur so kann Chameleon die richtige Vererbungskette generieren.";"If an existing database object is to be extended, the extensions are entered in this field.

In cases where a class should not directly inherit from TAdb, but should dynamically inherit either from TAdb or from one of the registered extensions, it should instead inherit from an automatically generated class called MyClassNameAutoParent.

What does MyClassNameAutoParent do?

The system generates this class automatically. Depending on the order of the registered extensions, it decides whether MyClassNameAutoParent inherits from TAdb or from another extension class.

This makes it possible to define several independent extensions for a class and flexibly combine them.

Example:

Suppose the class TAdbTest is to be extended by two extensions, A and B:

- Both extensions should be able to be activated independently of each other or together.
- Therefore, A and B do not inherit directly from TAdbTest, but instead:
    - A inherits from AAutoParent
    - B inherits from BAutoParent

Case 1: If A is registered first:
A -> AAutoParent -> B -> BAutoParent -> TAdbTest

Case 2: If only A is registered:
A -> AAutoParent -> TAdbTest

Important:

If A itself is an extension of another class, for example C, then AAutoParent must be entered in this field. Only in this way can Chameleon generate the correct inheritance chain."
"free_shipping";"shop_voucher_series";"Wenn ein Gutschein mit dieser Markierung eingelöst wird, entfallen die Versandkosten vollständig.

Käuferinnen und Käufer zahlen dann keine Versandgebühren für ihre Bestellung.";"If a voucher with this marking is redeemed, the shipping costs are completely waived.

Buyers then do not pay any shipping fees for their order."
"affiliate_parameter_name";"shop";"Wenn ein Kunde mit diesem Parameter in der URL den Shop besucht, wird der zugehörige Code bei allen Bestellungen gespeichert, die der Kunde während derselben Sitzung tätigt.";"If a customer visits the shop with this parameter in the URL, the associated code will be stored for all orders the customer places during the same session."
"shop_vat_id";"shop_category";"Wenn ein Produkt mehreren Kategorien zugeordnet ist, wird die Umsatzsteuergruppe mit dem höchsten Wert aus den zugewiesenen Kategorien verwendet.";"If a product is assigned to multiple categories, the tax group with the highest value from the assigned categories will be used."
"cms_language_id";"shop_search_field_weight";"Wenn einem Feld keine bestimmte Sprache zugeordnet werden soll, sollte keine Sprache ausgewählt werden.";"If a field should not be assigned a specific language, no language should be selected."
"shop_bundle_article";"shop_article";"Wenn es sich um ein Bundle handelt, können hier die zugehörigen Produkte ausgewählt werden.

Im Warenkorb sowie bei sämtlichen Berechnungen wird das Bundle immer als ein einzelnes Produkt behandelt. Produkte, die dem Bundle zugeordnet sind, bleiben bei der Berechnung unberücksichtigt. Das bedeutet:

- **Rabatte** gelten ausschließlich für das Bundle-Produkt, nicht für die enthaltenen Einzelprodukte.
- **Gutscheine**, verschiedene **Zahlarten**, **Versandkosten** sowie die **Mehrwertsteuer** werden ebenfalls nur auf das Bundle-Produkt angewendet.

Die im Bundle enthaltenen Einzelprodukte erscheinen im Warenkorb nicht separat und werden dort nicht einzeln berücksichtigt.";"If this is a bundle, the associated products can be selected here.

In the shopping cart and in all calculations, the bundle is always treated as a single product. Products assigned to the bundle are not taken into account in calculations. This means:

- **Discounts** apply exclusively to the bundle product, not to the individual products contained within it.
- **Vouchers**, various **payment methods**, **shipping costs**, and **VAT** are also only applied to the bundle product.

The individual products included in the bundle do not appear separately in the shopping cart and are not considered individually there."
"cms_tbl_list_class_id";"cms_tbl_conf";"Wenn kein Wert angegeben wird, wird standardmäßig die Klasse TCMSListManagerFullGroupTable verwendet.";"If no value is specified, the TCMSListManagerFullGroupTable class is used by default."
"cms_portal_id";"cms_tpl_page";"Wenn Sie mehrere Portale, zum Beispiel verschiedene Sprachversionen, verwalten, können Sie hier festlegen, zu welchem Portal diese Seite gehört.";"If you manage multiple portals, such as different language versions, you can specify here which portal this page belongs to."
"auto_limit_results";"cms_tbl_conf";"Wenn Sie mit sehr großen Tabellen arbeiten, kann es sinnvoll sein, ein Ergebnislimit einzutragen. Dadurch können Sortieroperationen häufig deutlich beschleunigt werden.

Geben Sie -1 ein, um das Limit zu deaktivieren.

Das hier festgelegte Limit dient als Standardeinstellung und kann bei Bedarf durch die entsprechende Klasse überschrieben werden.";"If you are working with very large tables, it may be useful to set a result limit. This can often significantly speed up sorting operations.

Enter -1 to disable the limit.

The limit set here serves as the default setting and can be overridden if necessary by the corresponding class."
"shop_category_mlt";"shop_shipping_type";"Wenn Sie Produktkategorien auswählen, gilt die Versandkostenart nur für Produkte, die in mindestens einer der ausgewählten Kategorien enthalten sind.

Bitte beachten Sie:

- Die Hauptkategorie eines Artikels wird hierbei nicht berücksichtigt.
- Nur die zusätzlich zugeordneten Kategorien eines Produkts werden für diese Einschränkung verwendet.";"If you select product categories, the shipping cost type will only apply to products that are included in at least one of the selected categories.

Please note:

- The main category of an item is not taken into account.
- Only the additional categories assigned to a product are used for this restriction."
"cms_media_default_preview_image_id";"shop_article";"Wird als Vorschaubild angezeigt, wenn im Bereich ""Artikelvorschaubild"" kein Bild für einen bestimmten Vorschautyp, wie beispielsweise Bildgröße oder -format, festgelegt wurde.

Falls hier kein Bild ausgewählt ist, wird automatisch das erste Bild aus den Artikelbildern verwendet.";"Is displayed as a preview image if no image has been assigned for a specific preview type, such as image size or format, in the ""Article Preview Image"" section.

If no image is selected here, the first image from the article images will be used automatically."
"external_url";"pkg_image_hotspot_item_spot";"Wird als Ziel-URL verwendet, falls kein CMS-Objekt gewählt wurde.";"Is used as the target URL if no CMS object has been selected."
"shop_search_use_boolean_and";"shop";"Wird diese Option aktiviert, werden ausschließlich Suchergebnisse angezeigt, die alle eingegebenen Suchbegriffe enthalten. Die Klangwortsuche ist in diesem Modus deaktiviert.

Bitte beachten Sie, dass der bestehende Such-Cache erhalten bleibt. Die Änderung wird erst wirksam, sobald der aktuelle Cache abgelaufen ist.";"If this option is enabled, only search results containing all entered search terms will be displayed. Sound word search is disabled in this mode.

Please note that the existing search cache will be retained. The change will only take effect once the current cache has expired."
