"name";"table_name";"049_helptext__de_new";"049_helptext__en_new"
"generate_user_depending_newsletter";"pkg_newsletter_campaign";"Wenn diese Option aktiviert ist, wird für jede E-Mail-Adresse, an die der Newsletter gesendet wird, ein individueller Newsletter generiert. Das bedeutet, dass der Newsletter für jeden Empfänger komplett neu erstellt wird, was erhebliche Auswirkungen auf die Performance haben kann.

Ist diese Option deaktiviert, wird der Newsletter nur einmalig generiert. Personalisierte Textbausteine wie Name oder Anrede werden dann beim Versand für jede E-Mail-Adresse individuell eingefügt.";"If this option is enabled, an individual newsletter will be generated for each email address to which the newsletter is sent. This means the newsletter will be created anew for every recipient, which can have a significant impact on performance.

If this option is disabled, the newsletter will only be generated once. Personalized text elements such as name or salutation will then be individually inserted for each email address during dispatch."
"revision_management_active";"cms_tpl_module";"Wenn diese Option aktiviert ist, wird das betreffende Modul bei der Versionierung einer Seite mit berücksichtigt.

Bitte beachten Sie, dass die Versionierung für Modultabellen in der Tabellenkonfiguration zusätzlich aktiviert werden muss. Nur dann greift diese Einstellung vollständig.";"If this option is enabled, the respective module will be included when a page is versioned.

Please note that versioning for module tables must also be activated in the table configuration. Only then will this setting take full effect."
"show_subcategory_products";"shop_article_catalog_conf";"Wenn diese Option aktiviert ist, werden zusätzlich zu den Produkten der aktuellen Kategorie auch alle Produkte aus sämtlichen Unterkategorien angezeigt.";"If this option is enabled, all products from all subcategories will be displayed in addition to the products of the current category."
"restrict_to_signed_in_users";"shop_shipping_type";"Wenn diese Option aktiviert ist, steht die Versandart ausschließlich angemeldeten Benutzern zur Verfügung. Ist sie deaktiviert, kann die Versandart auch ohne Benutzeranmeldung ausgewählt werden.";"If this option is enabled, the shipping method is available only to registered users. If it is disabled, the shipping method can also be selected without user registration."
"allow_show_review_loggedin_users_only";"pkg_shop_article_review_module_shop_article_review_configuration";"Wenn diese Option aktiviert ist, können nur angemeldete Benutzer verfasste Rezensionen oder Kommentare sehen.";"If this option is enabled, only logged-in users can see written reviews or comments."
"guest_comment_allowed";"pkg_comment_module_config";"Wenn diese Option aktiviert ist, können auch Nutzer ohne Anmeldung Kommentare verfassen.";"If this option is enabled, users can also post comments without registering."
"allow_comment_reviews";"pkg_shop_article_review_module_shop_article_review_configuration";"Wenn diese Option aktiviert ist, haben Kunden die Möglichkeit, einzelne Rezensionen oder Bewertungen zu kommentieren. Voraussetzung hierfür ist, dass das Kommentar-Paket (pkgComment) installiert ist. Ist dieses Paket nicht installiert, bleibt die Einstellung ohne Wirkung.";"If this option is enabled, customers have the ability to comment on individual reviews or ratings. This requires the comment package (pkgComment) to be installed. If this package is not installed, the setting will have no effect."
"newest_on_top";"pkg_comment_module_config";"Wenn diese Option aktiviert ist, erscheinen die neuesten Kommentare ganz oben in der Liste. Andernfalls werden die ältesten Kommentare zuerst angezeigt.";"If this option is enabled, the newest comments will appear at the top of the list. Otherwise, the oldest comments will be displayed first."
"access_not_confirmed_user";"cms_tpl_page";"Wenn diese Option aktiviert ist, erhalten angemeldete Benutzer, die noch nicht bestätigt wurden, Zugriff auf diese Seite.

Beachten Sie:

- Diese Einstellung wirkt nur, wenn in der Extranet-Konfiguration der Login für nicht bestätigte Benutzer erlaubt ist und der Zugriff auf die Seite eingeschränkt wurde.
- Ist der Zugriff auf bestimmte Benutzergruppen beschränkt, muss auch der nicht bestätigte Benutzer Mitglied der entsprechenden Gruppe sein.";"If this option is enabled, logged-in users who have not yet been confirmed will be granted access to this page.

Please note:

- This setting only takes effect if login for unconfirmed users is allowed in the extranet configuration and access to the page has been restricted.
- If access is restricted to certain user groups, the unconfirmed user must also be a member of the relevant group."
"show_empty_categories";"shop";"Wenn diese Einstellung deaktiviert ist, werden Kategorien sowie deren Unterkategorien ausgeblendet, sobald sie keine Artikel enthalten.";"If this setting is disabled, categories and their subcategories will be hidden as soon as they contain no items."
"shipping_vat_depends_on_basket_contents";"shop";"Wenn die Umsatzsteuer der Versandkosten vom Warenkorb abhängig ist, wird sie automatisch anhand des Produkts mit dem höchsten Umsatzsteuersatz im Warenkorb festgelegt.";"If the VAT on shipping costs depends on the shopping cart, it is automatically determined based on the product with the highest VAT rate in the cart."
"can_be_filtered";"shop_module_article_list";"Wenn die Liste für den Filter freigegeben ist, kann im zweiten Bereich der Seite ein zusätzlicher Artikelfilter integriert werden. Dadurch lässt sich die angezeigte Liste weiter einschränken. 

Bitte beachten Sie, dass pro Seite immer nur eine Liste für den Filter freigegeben werden kann.";"If the list is enabled for the filter, an additional item filter can be integrated in the second section of the page. This allows the displayed list to be further narrowed down.

Please note that only one list per page can be enabled for the filter at any given time."
"auto_slide_time";"pkg_image_hotspot";"Wenn der Wert 0 eingegeben wird, findet kein automatischer Wechsel statt und das Bild bleibt unbegrenzt angezeigt. Jede andere Zahl bestimmt die Dauer in Sekunden, nach der automatisch zum nächsten Bild gewechselt wird.";"If the value 0 is entered, there will be no automatic change and the image will be displayed indefinitely. Any other number specifies the duration in seconds after which the system automatically switches to the next image."
"shop_article_mlt";"shop_discount";"Wenn der Rabatt auf bestimmte Produkte eingeschränkt wird und eines dieser Produkte später gelöscht wird (zum Beispiel durch einen Produktimport), wird dieses automatisch aus der Liste entfernt. Dadurch entfällt die Einschränkung und der Rabatt gilt für alle Produkte.  
Falls dies nicht gewünscht ist, sollte die Option Bei leerer Liste Datensatz sperren aktiviert werden. So bleibt die Rabatteinschränkung auch dann bestehen, wenn das ausgewählte Produkt nicht mehr existiert – in diesem Fall gilt der Rabatt für kein Produkt.";"If the discount is restricted to certain products and one of these products is later deleted (for example, through a product import), it will be automatically removed from the list. As a result, the restriction no longer applies and the discount applies to all products.
If this is not desired, the option ""Lock record when list is empty"" should be activated. This way, the discount restriction will remain in effect even if the selected product no longer exists—in this case, the discount will apply to no products."
"pkg_cms_theme_block_layout_mlt";"pkg_cms_theme";"Wenn das standardmäßig für einen Block eingestellte Layout überschrieben werden soll, kann hier ein alternatives Layout ausgewählt werden.";"If you want to override the default layout set for a block, you can select an alternative layout here."
"main_module_instance_id";"pkg_newsletter_module_signup_config";"Wenn das Newslettermodul nicht die Hauptinstanz ist, zum Beispiel wenn es als Teaser mit einem Link auf die Hauptseite des Newsletters verwendet wird, muss hier das Hauptmodul ausgewählt werden.";"If the newsletter module is not the main instance, for example when it is used as a teaser with a link to the main newsletter page, the main module must be selected here."
"cms_tpl_page_primary_link";"cms_tree";"Wenn bisher keine Seite zugeordnet wurde, können Sie hier durch Auswahl einer Seitenvorlage beim Speichern automatisch eine neue Seite anlegen.";"If no page has been assigned yet, you can automatically create a new page when saving by selecting a page template here."
"use_shop_search_log";"shop";"Wenn aktiviert, werden Suchanfragen protokolliert. Diese Daten können anschließend zur Analyse oder für die Erstellung einer Suchwortwolke genutzt werden.";"When enabled, search queries are logged. This data can then be used for analysis or to create a search word cloud."
"linkTarget";"cms_tree";"Wählen Sie ""Ja"", wenn externe Links in einem neuen Fenster geöffnet werden sollen (_blank). Standardmäßig werden Links im gleichen Fenster geöffnet (_self).";"Select ""Yes"" if external links should open in a new window (_blank). By default, links open in the same window (_self)."
"hidden";"cms_tree";"Wählen Sie ""ja"", um diesen Navigationspunkt sowie alle seine Unterpunkte auf der Webseite auszublenden.";"Select ""yes"" to hide this navigation item and all its sub-items on the website."
"data_extranet_user_id";"pkg_comment";"Von welchem Benutzer wurde der Kommentar verfasst?";"Which user wrote the comment?"
"virtual_article";"shop_article";"Virtuelle Artikel erscheinen nicht in Suchergebnissen oder Artikelübersichten. Sie dienen beispielsweise dazu, Informationen zu Gutscheinen, Verpackungen, Grußkarten oder vergleichbaren Produkten bereitzustellen.";"Virtual items do not appear in search results or product overviews. They are used, for example, to provide information about vouchers, packaging, greeting cards, or comparable products."
